96	28	69	26
32	98	69	73
64	39	20	51
38	72	56	66
32	17	15	78
73	36	23	70
22	53	81	24
71	54	70	79
42	18	87	19
87	11	33	34
86	83	45	93
52	54	37	89
37	33	12	68
50	83	94	58
87	13	89	33
71	77	79	49
98	48	29	79
44	43	80	74
17	39	61	77
65	66	96	80
50	53	10	15
17	98	21	83
79	51	62	60
60	40	52	71
29	80	36	53
80	69	19	98
41	12	23	38
46	15	90	94
35	18	92	63
35	55	38	13
75	49	30	18
79	66	31	92
36	49	18	51
82	58	76	15
36	68	88	24
80	31	33	72
18	15	17	21
38	39	17	25
32	78	17	99
14	29	21	29
64	79	44	90
29	36	40	60
27	94	57	27
43	84	22	70
81	72	85	31
39	37	50	74
64	87	19	14
46	24	60	51
55	56	19	16
46	51	49	50
85	75	80	71
19	17	79	58
76	85	36	85
48	24	96	96
44	35	76	33
41	27	33	80
15	94	85	68
48	38	90	97
64	96	54	15
94	28	56	83
79	70	75	94
87	83	81	52
19	18	20	50
24	51	32	57
90	60	71	84
52	26	89	38
35	77	65	58
13	13	34	40
47	75	36	98
74	27	29	86
39	53	62	28
45	11	39	18
74	50	30	81
80	45	92	61
81	85	21	69
45	42	12	39
37	79	30	49
85	98	67	85
13	72	57	82
67	56	93	75
91	78	66	29
35	99	87	94
35	82	20	23
25	83	92	49
52	31	88	52
33	89	96	59
22	47	18	64
49	35	79	85
31	79	86	57
35	31	35	82
25	48	99	61
61	73	35	86
40	33	51	62
63	26	60	69
28	68	22	43
40	31	34	53
46	67	78	27
78	96	92	30
96	56	98	93
86	47	35	67
53	74	54	20
54	95	59	92
30	81	93	57
41	40	21	86
62	30	66	31
32	92	86	60
22	33	14	41
53	81	96	30
82	89	20	13
86	36	15	79
89	19	14	43
18	74	62	25
30	86	19	61
73	48	61	69
65	19	27	91
18	70	96	18
18	25	28	15
73	25	58	16
89	80	21	48
30	79	12	23
97	54	11	12
93	70	67	10
18	48	30	51
86	76	48	99
49	88	50	35
91	75	85	54
58	33	71	51
51	61	94	75
82	61	32	92
94	22	58	38
95	21	36	43
35	55	59	66
17	76	33	40
74	94	82	15
58	11	75	13
52	94	48	33
47	33	86	93
54	87	30	18
97	90	22	66
34	74	98	82
67	78	91	31
86	22	56	74
94	11	78	16
41	13	34	50
53	61	73	62
15	83	76	70
75	19	75	76
62	20	22	36
82	26	32	38
87	39	44	47
65	52	72	97
42	34	95	14
55	25	12	92
27	57	49	39
23	88	83	95
79	17	94	83
44	75	47	64
86	15	57	41
84	69	42	66
22	21	29	56
55	31	62	34
37	11	77	48
53	95	57	13
40	33	46	45
13	86	96	10
61	40	88	30
21	17	19	45
38	25	94	25
18	11	40	56
74	58	17	58
59	75	96	71
31	97	69	19
63	55	82	70
55	15	98	17
64	76	77	44
73	90	80	47
62	49	25	78
54	96	11	67
31	26	70	56
12	23	50	44
35	16	74	12
40	33	75	38
96	89	23	25
85	83	76	79
21	80	61	24
41	41	96	42
71	46	51	11
18	67	15	58
27	57	59	58
50	41	75	30
55	70	32	10
21	31	41	17
87	65	82	94
41	56	94	62
70	98	70	77
94	55	46	89
93	88	77	37
16	63	75	62
43	83	98	12
58	79	29	16
94	95	31	30
13	80	37	95
19	55	39	19
68	30	30	35
65	73	70	70
24	70	21	81
81	87	37	53
50	52	83	17
74	56	57	69
72	35	92	84
55	60	30	19
79	23	17	23
85	60	85	36
24	58	36	85
43	54	99	61
56	62	97	29
67	25	88	17
10	22	48	42
18	43	68	13
28	54	59	73
71	41	50	95
55	93	62	85
72	95	87	98
89	26	78	88
73	48	42	24
38	28	82	96
17	48	50	68
31	82	45	12
60	55	36	31
19	73	33	36
78	55	52	30
58	57	12	28
34	85	13	71
75	88	23	88
45	77	43	80
19	38	94	99
20	68	48	90
53	56	80	19
61	60	70	25
65	92	85	68
80	21	41	22
94	88	34	39
35	12	85	11
84	49	26	75
68	12	49	12
65	81	39	32
67	85	67	33
90	86	50	88
41	78	52	45
70	91	27	98
62	26	10	30
91	47	55	16
46	47	47	95
35	23	86	98
33	98	53	32
20	93	87	50
77	23	96	80
69	12	27	91
48	81	98	89
21	58	15	26
33	88	36	87
19	14	25	91
31	74	77	11
42	19	72	67
52	59	47	62
84	92	24	74
82	61	33	28
32	34	22	24
82	22	22	23
11	10	15	29
49	30	34	91
11	61	95	68
10	18	42	77
89	85	12	71
77	58	52	66
82	41	55	29
25	64	32	63
73	74	65	44
33	56	31	33
62	83	30	65
14	25	59	55
42	79	12	78
69	83	27	86
31	76	23	30
14	48	51	92
34	59	44	29
40	43	14	91
29	60	59	64
83	42	45	16
60	56	54	96
93	65	93	90
31	19	82	42
23	71	32	88
88	22	48	25
49	21	25	26
42	55	26	61
39	53	25	18
59	89	48	10
35	82	38	41
24	87	19	29
48	98	29	86
36	62	51	38
11	58	55	90
44	36	57	90
51	71	50	76
39	23	19	15
92	94	55	32
47	99	47	51
83	47	78	81
25	29	24	45
47	77	74	50
69	39	89	60
56	20	84	61
37	53	87	80
10	37	95	33
92	30	53	19
25	39	78	66
45	67	99	82
43	79	85	64
63	41	41	46
93	14	55	26
15	89	90	41
76	94	14	25
29	94	71	93
64	56	43	47
74	56	47	38
18	29	12	53
77	73	43	97
56	97	78	29
62	22	96	91
15	90	30	24
60	86	13	53
60	55	54	99
43	81	55	91
87	58	71	31
21	66	15	36
35	91	35	82
48	67	11	37
88	31	75	56
41	13	68	89
87	71	74	95
39	58	25	63
92	62	96	70
53	78	90	60
40	79	55	91
36	82	35	57
91	67	23	16
54	51	48	90
51	66	29	23
63	70	85	95
67	40	65	40
78	26	73	89
50	39	60	66
61	68	87	72
57	34	31	94
70	45	19	10
86	86	30	67
65	52	60	82
57	82	39	17
83	57	48	95
67	11	30	23
93	26	58	92
99	24	21	27
51	82	68	59
15	89	69	86
48	41	45	61
93	50	33	21
89	69	86	39
71	80	58	17
76	82	24	49
20	69	94	95
28	70	93	70
74	50	66	96
96	93	19	54
66	29	97	23
48	51	53	66
78	57	16	41
25	76	72	45
11	87	35	38
51	30	95	53
79	39	81	33
94	80	22	57
29	49	43	85
13	57	78	85
81	24	16	93
34	75	14	35
83	26	50	32
77	18	48	84
43	70	38	48
42	40	23	33
27	42	81	64
36	92	22	20
22	88	20	15
81	34	92	86
29	70	25	49
76	49	92	27
10	57	43	90
97	19	44	20
67	30	89	43
20	97	44	12
23	11	23	50
69	55	65	71
10	75	59	77
71	67	46	53
50	19	28	74
97	31	47	85
90	44	60	58
40	36	41	62
22	86	65	71
81	56	64	63
32	94	40	25
75	21	11	73
50	42	34	15
70	83	23	78
18	60	69	31
41	72	23	89
48	88	92	79
17	64	31	95
29	46	32	79
35	59	83	76
80	75	75	29
23	38	11	11
24	56	24	43
77	56	60	19
73	26	47	99
98	43	91	13
37	35	65	60
70	41	97	52
95	34	59	37
62	58	26	95
52	14	31	11
91	20	40	75
40	43	95	69
29	98	61	31
42	96	42	21
46	15	66	35
11	37	78	19
77	95	94	76
38	35	48	61
95	26	87	24
75	36	17	37
94	83	20	88
11	52	97	86
42	27	79	21
40	46	62	74
69	59	42	53
32	64	10	58
75	12	37	80
66	20	24	57
98	65	14	76
40	70	12	57
52	47	65	80
57	91	85	77
56	71	52	61
36	18	81	77
55	59	69	62
33	65	60	96
31	79	82	79
47	83	65	51
86	63	69	57
49	35	77	41
39	61	69	78
25	79	77	11
18	77	79	18
86	18	12	57
13	39	30	21
95	39	27	69
89	31	71	23
12	10	30	84
23	20	21	19
52	96	53	28
10	68	74	88
46	20	94	46
87	43	90	45
87	87	40	40
70	66	94	48
46	72	26	25
58	81	56	36
87	75	22	82
51	67	84	55
46	29	37	93
71	77	92	48
42	19	37	76
76	87	50	39
89	79	69	39
33	22	95	39
85	60	54	68
80	47	50	86
88	13	71	77
84	38	24	14
67	97	16	44
39	36	46	40
58	60	47	95
11	46	70	53
25	72	67	87
63	14	87	73
91	45	11	65
71	27	87	52
90	11	50	23
62	96	34	52
77	35	52	63
96	18	47	63
25	57	47	11
57	29	11	11
27	32	18	69
59	53	75	19
29	98	26	78
86	38	12	13
22	98	62	37
43	72	51	71
31	17	46	14
42	27	58	75
12	24	39	66
25	94	33	49
33	16	41	71
35	95	81	68
55	33	64	84
56	59	76	25
87	63	78	15
90	58	69	19
99	13	37	61
96	23	31	82
15	68	24	89
27	15	90	99
84	58	21	65
48	27	57	76
52	94	87	72
86	24	79	39
91	54	90	40
24	62	43	28
45	64	85	12
58	48	32	76
82	53	21	10
61	55	31	67
28	67	92	29
77	56	55	42
62	43	10	25
44	26	44	20
13	90	94	67
18	75	82	24
29	63	72	28
37	35	43	29
31	74	71	73
34	10	91	27
67	58	80	54
17	76	72	34
96	86	57	74
31	99	43	48
70	24	58	53
89	92	65	23
67	76	47	90
54	50	79	33
92	49	53	81
18	50	52	27
37	17	23	91
53	99	39	95
32	49	40	27
20	91	63	40
84	62	26	95
15	28	90	65
54	62	94	99
93	17	45	50
83	10	45	13
43	38	51	66
48	83	57	61
12	49	38	85
10	73	62	34
61	12	19	87
34	87	21	93
77	99	22	75
63	77	52	92
35	90	23	95
46	46	74	44
78	14	10	56
80	98	71	91
93	52	41	42
29	51	96	87
95	31	23	23
81	60	72	65
74	58	89	87
40	69	76	78
82	12	36	75
85	53	91	16
55	72	67	98
28	41	66	60
67	19	97	26
51	26	15	15
25	84	65	73
89	31	91	68
90	51	26	84
13	98	41	83
29	49	86	54
51	79	74	44
81	84	42	19
40	60	31	49
20	75	63	58
56	32	33	31
24	86	92	35
39	23	58	19
95	77	33	80
76	76	67	55
93	42	65	31
38	68	59	89
96	89	40	94
87	70	70	91
82	23	54	23
60	56	90	70
65	34	81	33
18	45	84	36
59	93	42	18
32	14	11	62
22	76	56	13
25	23	43	98
74	94	46	93
47	40	86	68
36	60	90	34
39	87	98	10
96	27	70	13
37	27	44	86
85	92	43	15
37	84	74	45
83	30	72	94
72	51	39	31
51	51	51	49
82	47	93	27
45	12	78	17
99	79	51	71
66	56	30	42
98	21	92	85
86	79	42	18
16	67	89	59
44	57	56	54
59	61	33	29
47	50	95	59
35	16	34	56
61	70	14	16
35	31	40	14
71	89	26	45
91	41	84	91
72	51	29	65
44	65	24	96
27	69	90	68
49	16	75	69
52	88	12	96
44	11	29	18
61	32	26	89
56	84	30	14
69	76	97	58
86	96	32	12
80	65	57	37
98	83	93	90
75	66	23	62
71	37	57	66
27	20	71	35
65	72	27	57
46	38	60	61
58	33	62	42
64	26	59	70
55	21	36	46
95	93	57	29
47	34	77	61
37	65	86	56
51	73	31	54
63	46	99	85
55	79	22	44
29	78	24	90
12	89	96	98
31	70	26	47
77	60	11	94
26	39	50	77
79	39	26	31
22	57	13	12
68	82	66	77
54	75	77	35
31	56	40	46
32	71	61	21
76	21	45	79
53	19	89	92
93	87	94	88
76	86	52	16
82	99	83	31
27	68	26	40
51	63	73	12
34	83	59	96
86	94	94	79
14	29	14	84
15	17	34	96
67	83	73	82
92	87	30	86
13	64	46	21
29	34	69	49
91	83	81	86
89	37	68	36
66	88	14	34
23	49	42	68
33	81	56	59
15	73	99	64
76	54	61	76
49	75	86	56
60	49	66	79
29	48	66	94
49	11	38	24
37	92	83	28
82	48	27	20
83	64	26	21
41	44	39	41
68	23	74	29
49	18	93	41
16	63	66	93
99	44	79	11
18	83	80	24
97	30	64	52
39	24	90	60
89	47	57	25
29	51	94	92
59	68	28	60
14	18	27	14
50	59	83	30
39	53	53	21
30	36	53	82
39	94	95	86
48	37	23	59
95	47	77	68
86	74	64	25
87	18	13	96
44	85	11	92
89	63	74	98
35	75	13	67
64	35	10	75
15	94	54	20
64	80	94	49
64	32	32	71
47	80	75	76
45	41	12	14
78	55	88	88
35	38	41	54
97	99	25	59
50	83	16	40
65	36	91	29
96	52	92	46
56	54	16	73
80	44	42	45
61	74	65	30
96	37	13	90
21	87	10	71
75	50	74	10
83	59	24	89
17	31	17	33
95	85	18	68
86	19	49	29
68	20	20	81
44	70	85	19
38	47	51	99
12	55	75	63
44	47	11	28
86	26	11	62
46	95	61	25
80	53	41	60
65	73	74	82
70	34	55	30
64	80	27	28
15	90	41	38
87	96	21	43
37	60	54	97
10	14	56	11
94	95	25	10
71	78	81	83
95	36	28	68
90	99	86	39
32	95	54	20
54	99	98	71
66	79	56	53
67	37	10	45
94	60	95	59
95	60	59	19
44	35	23	27
72	42	61	32
49	60	82	67
73	92	18	54
52	47	86	69
88	31	59	35
32	83	49	51
36	24	67	87
13	49	98	76
89	76	35	92
57	62	13	73
70	71	40	36
16	81	28	64
25	34	97	78
31	38	22	65
59	21	77	17
51	81	17	27
81	35	14	14
66	37	35	23
37	11	21	20
68	25	80	51
54	41	48	81
28	43	80	97
75	59	18	24
11	37	19	33
71	12	76	27
68	40	50	83
55	51	13	32
55	91	61	39
35	13	73	89
58	82	54	49
36	31	51	56
95	42	48	85
77	57	81	40
79	42	97	82
10	45	66	87
76	59	50	65
22	55	90	19
31	20	49	67
75	44	23	60
10	24	34	66
94	51	36	86
47	63	85	65
75	89	31	67
85	12	16	70
84	57	65	28
97	81	70	75
89	39	42	65
75	45	60	81
82	40	90	56
25	47	90	78
50	41	39	41
83	34	78	99
97	70	58	80
30	54	89	44
56	71	17	13
45	43	52	13
90	35	11	90
84	82	54	34
71	37	78	76
27	82	80	90
40	80	68	11
72	74	69	62
50	87	69	25
82	21	20	41
86	94	31	79
43	20	43	24
92	16	86	88
85	98	55	66
69	50	96	99
48	41	45	95
17	52	52	89
54	92	55	66
67	32	28	17
22	71	86	88
43	79	65	96
53	46	51	72
89	89	82	77
84	15	99	47
59	13	63	93
33	95	33	77
54	27	67	38
41	29	57	67
19	15	10	58
37	19	55	30
72	70	61	31
50	16	99	19
24	89	74	81
52	89	40	95
51	14	77	32
33	53	92	89
96	96	47	68
97	29	52	70
93	67	21	90
56	85	98	12
83	61	45	10
90	85	64	82
42	72	72	65
87	17	53	18
45	19	35	98
22	44	24	88
98	79	80	81
96	26	80	21
82	47	10	62
67	22	77	28
82	30	64	16
58	12	53	64
40	90	70	81
81	37	71	28
32	83	54	82
88	48	98	73
33	98	94	37
29	84	65	47
67	44	30	73
84	21	70	10
20	28	39	16
86	54	40	16
89	88	70	76
57	81	94	95
90	25	36	16
28	18	44	49
47	86	90	30
24	97	70	71
53	97	51	86
43	29	31	72
29	66	13	83
90	31	74	76
16	59	71	98
86	93	26	16
93	91	49	86
96	40	91	89
31	68	35	95
97	46	68	37
61	39	27	33
47	42	74	35
98	55	42	96
73	72	64	42
86	43	15	94
67	26	32	67
22	40	68	66
27	66	39	71
58	18	49	74
41	71	25	29
86	92	78	73
28	13	76	50
19	39	53	29
92	75	87	27
49	80	91	18
11	57	25	93
25	12	85	34
37	96	96	17
83	97	36	47
33	39	67	60
33	95	34	93
12	61	78	59
46	84	87	19
85	72	42	62
58	23	92	43
47	50	90	12
69	80	32	91
29	15	16	10
45	95	13	82
49	79	18	26
26	94	86	98
77	72	14	22
57	37	61	29
37	42	32	64
56	66	82	12
69	66	25	36
62	77	81	35
97	90	56	39
79	94	69	57
59	15	91	26
54	71	17	79
54	76	33	85
79	25	26	54
56	36	75	44
41	82	59	41
61	46	89	30
84	72	20	97
16	88	19	51
54	41	27	12
98	21	55	79
47	36	25	21
90	71	16	18
91	41	65	19
20	66	32	51
16	98	57	28
96	93	91	60
79	59	37	92
17	11	27	24
81	85	11	17
88	73	90	72
72	77	98	96
37	94	89	27
33	50	14	26
22	62	57	70
95	25	76	28
62	24	93	28
13	94	43	71
20	21	96	70
30	21	59	35
52	56	89	57
79	71	53	21
12	10	48	71
92	47	56	38
37	50	64	62
65	86	80	26
22	33	98	80
81	52	28	99
65	97	94	54
17	76	49	43
81	37	20	90
98	19	51	19
49	68	56	29
86	15	17	33
48	64	58	81
30	33	43	51
85	77	88	70
57	99	42	42
28	45	84	17
63	16	92	35
85	88	88	65
32	29	50	95
27	27	73	77
74	89	57	68
27	38	85	58
87	60	74	65
86	55	27	21
88	11	19	58
34	63	64	13
22	28	45	43
57	39	14	34
45	54	66	82
16	60	93	72
91	27	38	91
27	51	15	67
71	71	83	43
30	48	50	29
38	54	53	76
63	12	16	46
64	43	81	79
99	18	24	65
20	41	80	34
78	30	36	75
76	22	42	70
32	72	63	82
13	43	77	55
40	98	98	25
91	47	51	11
86	67	49	51
80	34	27	32
26	99	18	93
64	32	29	39
89	30	75	97
47	61	58	34
87	85	92	13
99	13	18	72
24	93	81	51
73	70	24	70
19	30	93	71
60	42	47	89
88	13	50	44
38	26	71	40
14	56	25	96
20	58	21	44
16	26	53	86
75	48	60	70
41	86	43	48
11	23	95	69
14	23	37	87
77	95	77	28
94	41	82	82
21	47	64	71
33	51	38	57
64	15	89	30
80	26	86	14
64	67	91	42
95	61	98	69
15	96	24	76
78	79	22	89
52	84	56	86
20	24	39	42
29	33	41	97
24	14	13	44
33	48	78	69
25	48	80	30
60	12	28	82
91	76	64	75
75	38	26	69
39	90	47	77
84	93	53	81
91	39	25	11
35	10	94	49
58	71	96	69
89	41	46	85
73	63	96	62
11	52	71	55
22	10	46	58
76	24	63	40
55	18	50	25
97	37	51	71
18	27	72	58
70	68	59	62
82	93	87	32
85	86	23	82
65	42	16	15
93	40	71	54
75	40	58	64
86	91	94	13
43	39	91	22
72	51	95	97
31	46	75	12
38	35	51	67
94	15	71	28
35	82	92	29
48	94	11	41
17	49	87	16
33	65	74	67
62	90	17	99
34	95	81	64
13	19	55	31
15	45	48	20
30	90	24	98
16	97	70	34
56	62	14	82
52	29	30	19
32	72	16	76
28	64	66	28
85	22	38	46
46	22	70	87
10	75	35	59
60	31	34	84
13	72	12	43
66	76	21	91
51	78	43	93
24	71	92	75
10	39	76	66
15	90	24	64
51	86	22	26
77	94	86	59
82	80	39	93
95	21	45	65
43	53	93	43
45	86	27	68
24	62	96	91
85	67	34	83
52	35	60	36
76	14	76	13
15	23	67	90
81	17	21	41
55	53	27	47
72	74	70	34
14	44	39	15
44	19	50	76
28	74	46	33
97	84	68	48
45	60	12	21
38	85	74	36
90	10	23	69
51	68	98	59
22	42	22	38
74	10	85	23
79	49	57	55
37	20	88	43
27	31	41	89
43	41	99	38
39	82	63	83
99	74	21	18
91	70	76	88
42	55	32	35
98	67	49	74
75	89	60	36
59	93	87	17
26	94	58	39
68	91	16	61
45	71	26	99
39	75	18	44
81	32	67	87
69	50	80	49
61	69	23	90
60	33	86	38
63	78	61	62
24	74	74	22
64	84	71	61
78	37	43	98
90	58	17	13
48	23	90	80
74	72	42	15
25	96	54	32
70	91	33	13
17	48	31	60
37	23	31	53
90	78	74	69
50	52	70	79
82	16	48	26
76	10	27	88
80	72	43	29
74	93	88	11
83	11	26	94
15	74	50	91
10	76	30	58
77	85	94	68
26	88	38	27
96	59	94	60
54	68	41	12
14	70	64	61
76	11	90	76
33	51	94	74
11	49	60	99
24	70	12	89
41	25	33	93
79	15	66	52
61	77	13	14
60	28	43	45
53	35	27	90
71	91	14	12
84	64	63	44
47	47	76	60
22	49	95	45
75	77	63	23
82	71	12	29
50	43	86	80
17	52	20	35
90	64	96	33
93	10	15	83
14	55	99	72
31	50	13	47
86	44	69	15
88	23	36	53
24	29	71	32
75	76	23	22
20	35	23	81
36	26	73	58
82	56	64	99
31	37	50	49
27	75	76	30
30	97	43	78
96	75	64	87
39	66	36	35
99	51	95	81
25	32	14	48
61	87	63	66
16	84	80	55
67	77	50	16
22	76	59	50
42	32	65	10
70	10	93	66
96	84	27	37
82	38	22	83
22	82	74	45
48	34	23	55
53	94	29	28
49	69	96	63
84	69	24	24
74	33	80	70
60	55	99	56
58	19	52	34
87	97	48	25
64	92	86	26
42	39	98	51
19	55	31	34
67	45	46	75
35	28	80	17
69	12	22	52
98	68	47	15
52	94	87	28
45	92	83	43
98	67	79	88
48	33	27	81
55	65	18	76
63	45	93	43
55	58	47	10
68	90	47	18
31	33	13	17
63	27	64	53
88	42	86	14
79	14	55	99
34	82	20	30
39	57	24	12
20	25	70	50
97	52	28	62
17	94	31	70
38	12	17	35
79	24	12	11
68	26	19	19
35	96	13	97
45	28	56	82
34	82	55	28
99	35	14	41
45	44	82	76
73	47	78	59
94	56	65	23
32	48	96	91
77	24	47	27
23	17	15	91
74	52	85	99
52	25	72	76
34	58	60	47
64	20	59	64
82	64	90	34
81	11	39	93
41	95	46	17
16	13	14	11
41	95	42	33
44	71	25	41
58	28	18	51
99	21	51	33
61	49	41	65
35	91	88	93
49	42	44	57
76	61	73	78
78	69	50	86
49	54	54	24
31	75	75	37
81	21	52	43
91	42	26	36
94	72	57	63
74	56	83	61
20	70	95	76
62	13	76	69
91	63	67	52
47	49	40	60
83	83	43	71
66	18	15	65
84	85	94	51
80	74	24	64
78	65	65	95
97	67	19	97
41	93	97	62
49	37	93	72
50	18	31	13
15	98	20	46
17	37	56	70
20	72	86	43
52	23	85	70
93	74	44	67
83	34	17	72
96	81	87	74
58	17	22	89
47	92	18	38
71	34	51	70
30	51	70	38
87	73	14	92
63	81	35	29
20	27	20	51
64	83	13	31
35	18	70	96
98	91	98	28
56	83	62	58
23	10	39	28
53	59	74	71
77	35	70	52
80	80	58	72
74	74	60	27
40	83	39	70
85	62	55	14
15	78	13	58
67	70	83	61
31	60	13	63
55	50	84	24
61	61	16	54
32	48	48	12
95	41	99	46
80	47	35	76
34	48	36	43
34	21	55	34
43	55	70	32
62	56	81	67
94	52	25	82
61	49	12	45
18	74	53	29
52	98	29	15
82	78	57	89
24	63	86	44
87	87	87	58
98	56	17	82
60	47	91	64
44	66	77	50
70	42	21	30
65	71	89	12
68	62	26	44
51	42	47	47
42	74	91	18
60	33	32	36
32	39	51	66
24	48	15	30
52	58	58	11
97	10	84	22
26	30	11	49
99	56	38	97
92	55	19	64
29	76	78	95
27	57	38	39
57	34	87	39
89	75	41	13
34	26	58	70
50	98	63	60
28	27	23	73
14	21	67	94
23	64	13	30
34	81	39	44
46	74	48	34
94	48	87	74
55	60	18	61
88	68	90	48
13	85	26	79
55	42	23	11
10	21	75	54
39	56	82	20
13	11	65	77
96	46	14	66
94	12	93	72
15	92	94	56
57	26	15	64
93	18	88	21
29	49	83	99
51	37	70	88
25	11	24	30
33	90	43	33
21	42	48	92
36	34	40	85
81	14	62	43
75	85	86	90
50	84	23	42
75	72	11	23
63	78	62	53
78	85	23	51
74	34	68	16
30	86	59	63
94	13	72	10
92	14	20	94
49	59	24	40
16	36	50	70
41	52	95	91
11	92	63	25
48	48	22	26
59	18	47	64
63	70	69	98
69	86	59	10
77	37	41	75
70	25	69	33
18	53	94	71
57	23	76	52
60	40	85	76
46	35	80	62
58	52	45	30
39	38	53	66
18	43	36	14
85	16	96	92
43	68	54	56
88	95	60	98
90	71	11	37
65	52	49	80
15	45	28	79
24	12	13	44
94	34	70	14
47	68	72	88
53	62	24	52
82	40	68	23
85	23	80	70
77	57	28	61
66	86	60	29
48	72	24	38
28	40	57	33
99	19	57	35
80	14	19	48
27	73	59	19
22	94	13	15
14	13	43	18
66	79	80	69
77	77	52	47
73	89	55	53
55	36	91	78
81	12	67	31
56	58	66	41
50	49	49	96
14	55	62	46
96	22	72	78
84	68	14	22
35	30	74	32
11	72	70	35
84	36	91	81
78	49	63	96
45	15	75	61
50	62	83	42
82	82	65	45
86	50	13	76
40	40	16	29
62	32	31	42
17	70	93	60
90	14	59	24
85	34	18	41
64	72	17	18
42	65	73	63
23	12	48	39
30	54	19	82
15	29	44	19
52	74	37	32
53	59	73	29
56	72	34	68
20	65	64	57
90	56	32	66
94	82	17	50
71	28	96	57
56	69	39	97
42	50	11	35
52	54	30	63
48	30	88	91
54	95	76	12
71	55	67	74
78	68	40	60
61	63	25	99
11	58	99	51
59	41	28	50
21	11	83	15
19	46	31	96
80	39	60	61
30	94	89	14
58	47	46	58
20	47	11	26
18	45	97	96
62	69	72	89
34	88	80	86
24	39	20	20
47	31	51	94
57	92	44	27
33	80	42	57
25	19	89	35
93	20	51	74
55	69	31	37
92	49	55	64
50	98	33	92
45	75	87	42
63	45	84	27
25	93	33	79
51	24	29	49
77	21	48	29
29	99	11	55
91	26	37	93
82	77	53	55
22	59	31	61
21	30	26	32
92	32	56	57
49	75	63	44
64	50	83	17
80	47	55	73
39	92	82	77
49	79	38	10
79	76	14	81
53	19	95	63
43	79	11	21
14	32	12	95
20	34	54	53
71	81	53	35
70	48	74	32
86	36	66	26
57	14	61	50
82	71	87	17
70	61	89	57
17	33	79	75
19	23	40	84
32	76	18	99
21	21	93	50
83	61	19	21
41	96	86	70
96	94	73	37
93	29	75	69
21	53	29	80
63	87	41	30
28	66	14	55
41	30	52	96
49	88	76	86
84	77	75	40
50	35	53	57
97	23	20	15
57	71	61	61
55	35	89	19
87	20	39	53
50	83	69	40
46	15	19	45
63	77	36	23
39	45	11	98
55	23	90	47
21	78	77	91
80	41	95	59
97	83	39	47
14	71	94	45
49	79	12	14
77	82	23	44
76	93	20	25
85	60	78	11
62	35	94	62
42	81	43	74
31	27	29	57
38	81	61	71
62	20	42	88
94	75	24	21
40	65	90	22
25	81	86	89
85	73	21	27
46	65	19	16
31	44	55	94
49	67	25	38
78	65	79	88
32	56	18	50
89	28	48	73
68	24	58	42
83	95	88	37
63	10	15	17
78	86	47	63
25	25	98	19
14	45	82	55
79	99	72	11
46	36	28	56
12	73	27	37
21	50	86	61
65	84	98	45
54	43	63	71
96	69	82	17
77	52	65	84
62	16	36	45
29	21	37	10
62	54	73	90
78	48	62	73
28	64	88	57
93	51	41	61
45	21	82	24
61	11	69	44
47	27	70	58
32	69	80	56
36	31	96	80
22	35	58	48
66	67	66	83
25	54	44	54
67	20	77	97
60	28	21	63
54	25	88	68
83	79	35	15
69	58	80	78
20	95	24	12
38	39	30	78
35	36	28	96
12	17	58	40
20	12	19	20
88	13	48	60
73	53	36	82
37	29	69	63
47	53	74	26
68	32	94	71
51	92	16	56
75	82	39	76
33	45	84	90
87	35	94	48
43	94	46	15
91	42	41	94
37	68	50	12
77	57	97	84
59	14	13	29
60	20	48	33
99	14	43	47
36	13	42	45
67	41	61	52
52	18	37	27
35	79	98	55
32	73	52	22
60	11	91	34
15	46	47	32
82	41	88	30
21	10	28	56
67	71	11	81
50	18	79	52
24	91	14	83
67	79	92	31
12	46	94	72
87	42	56	60
37	72	85	79
74	77	78	31
37	17	18	91
53	37	48	57
81	42	11	60
38	38	30	58
82	14	82	46
93	52	52	50
17	18	16	62
38	90	95	45
39	90	50	22
58	30	96	94
24	32	79	51
23	97	93	59
11	87	94	45
34	31	55	85
72	83	59	36
22	97	94	40
98	43	68	14
71	69	19	12
33	25	94	68
61	70	37	61
23	89	56	15
32	53	70	48
16	27	50	20
25	40	94	46
99	97	69	98
66	50	86	60
93	89	25	52
85	91	89	49
95	13	46	62
13	29	82	58
35	56	95	51
65	36	69	87
54	46	30	61
70	70	70	10
59	12	42	79
89	49	92	46
46	99	54	75
62	92	67	37
68	96	20	55
86	91	41	10
33	40	31	80
98	30	32	74
87	51	11	50
27	10	60	58
63	19	25	27
84	92	32	48
42	53	58	97
76	91	25	20
52	17	13	54
96	78	11	36
62	67	59	63
86	68	75	80
94	28	40	41
49	75	43	92
90	22	97	11
84	48	34	98
23	57	86	42
43	47	51	56
38	84	56	87
55	71	45	28
78	79	37	94
66	70	67	18
64	90	47	75
47	35	59	99
50	40	97	60
19	77	81	35
16	82	96	81
39	19	62	29
43	32	52	69
34	21	51	10
14	76	64	28
50	57	25	37
81	69	72	22
26	87	38	41
46	40	25	63
91	96	66	12
92	91	18	64
87	45	28	72
57	23	22	50
82	42	48	59
80	52	39	12
78	79	77	69
10	54	69	72
51	43	43	44
75	84	75	28
98	11	62	40
35	85	13	57
40	79	66	25
73	90	44	85
31	34	70	63
71	73	87	40
58	79	87	54
90	76	85	27
29	67	17	63
56	94	84	82
61	41	48	64
22	98	55	59
